Median_Income,Median_Age,Tot_Rooms,Latitude,Distance_to_coast
2.3447657583017163,0.9821426581785077,-0.8048190966246049,1.0525482830366848,-0.6358761939514355
2.3322379635373314,-0.6070189133741593,2.045890099248613,1.043184551645693,-0.6162849270938785
1.7826994032844994,1.8561815225324745,-0.5357458858226144,1.038502685950199,-0.6563071907964765
0.9329675088245888,1.8561815225324745,-0.6242145905667101,1.038502685950199,-0.6662992551427162
-0.012880995886439435,1.8561815225324745,-0.4624039544285455,1.038502685950199,-0.6662992551427162
0.08744663781489194,1.8561815225324745,-0.7869420008473006,1.038502685950199,-0.6662992551427162
-0.11136630682830236,1.8561815225324745,-0.046188493767204096,1.0338208202547048,-0.6851248024891893
-0.39513664957954914,1.8561815225324745,0.21463374975295366,1.0338208202547048,-0.6851248024891893
-0.9423591469347639,1.0616007367561409,-0.03702075234294548,1.0338208202547048,-0.694874172835964
-0.0944695752343217,1.8561815225324745,0.41861599644270797,1.0338208202547048,-0.6851248024891893
-0.35139464349045885,1.8561815225324745,-0.19883138848111012,1.038502685950199,-0.6748152407625856
-0.31591677092241194,1.8561815225324745,0.3975301911669131,1.038502685950199,-0.6748152407625856
-0.41882365648699876,1.8561815225324745,-0.06635752490057306,1.038502685950199,-0.6748152407625856
-0.6301117581014498,1.8561815225324745,-0.8891623177277842,1.0338208202547048,-0.694874172835964
-1.028527214284753,1.8561815225324745,0.003317309923792452,1.038502685950199,-0.6748152407625856
-0.9188826911998249,1.6972653653772076,-0.6948061995335015,1.038502685950199,-0.6748152407625856
-0.5767370358699966,1.8561815225324745,-0.30701073728736183,1.038502685950199,-0.6815908084898412
-0.9214093052699528,1.8561815225324745,-0.645300395842505,1.038502685950199,-0.6815908084898412
-0.9893646961977695,1.6972653653772076,-0.1818710668462317,1.0338208202547048,-0.694874172835964
-0.6671161266701989,1.8561815225324745,-0.519243951258949,1.0338208202547048,-0.7027632456225799
-1.3227198400752775,0.9026845796008742,-0.863951028811073,1.038502685950199,-0.6815908084898412
-1.1354872099201703,1.0616007367561409,-0.4569033095739903,1.038502685950199,-0.6815908084898412
-1.1294338637104884,1.8561815225324745,-0.09156881381728427,1.0338208202547048,-0.7027632456225799
-0.8896160782208427,1.8561815225324745,-0.4344423430845567,1.0338208202547048,-0.7027632456225799
-0.6688531738434118,1.8561815225324745,-0.18874687291442566,1.0338208202547048,-0.7027632456225799
-0.7721285239598924,0.9821426581785077,-0.9629626361930661,1.038502685950199,-0.6863693915350753
-0.742703997601527,1.6178072867995743,-0.6902223288213722,1.038502685950199,-0.6863693915350753
-1.085744495414526,1.8561815225324745,-0.33818105812984117,1.038502685950199,-0.6863693915350753
-1.1729126808339403,1.6972653653772076,-0.25383783702666185,1.0338208202547048,-0.708411753111708
-1.1491730361333632,1.8561815225324745,-0.8740355443777575,1.0338208202547048,-0.708411753111708
-1.0228949704200927,1.6178072867995743,-0.3299300908480084,1.0338208202547048,-0.708411753111708
-1.0049454829635587,1.8561815225324745,-0.22129235497054375,1.0338208202547048,-0.708411753111708
-1.0915872904516968,1.538349208221941,-0.3271797684207308,1.0338208202547048,-0.7027632456225799
-1.313666139657319,1.6178072867995743,-0.4495691164345834,1.0291389545592071,-0.7233026536422549
-0.6002661293980631,1.7767234439548412,0.013401825490476934,1.0291389545592071,-0.7233026536422549
-1.2551855514924823,1.6178072867995743,-0.6512594277682731,1.0291389545592071,-0.7233026536422549
-1.459893928965975,1.538349208221941,-0.3840197652511343,1.0291389545592071,-0.7233026536422549
-1.2950849986832529,1.8561815225324745,-0.5155768546892455,1.0291389545592071,-0.7301756666173986
-0.205640594319952,1.8561815225324745,-0.5343707246089756,1.0291389545592071,-0.7139353899998716
-0.6742222287424339,1.8561815225324745,-0.093402362102136,1.0291389545592071,-0.7139353899998716
-0.9332001709305501,1.8561815225324745,-0.44498524572245407,1.0291389545592071,-0.7139353899998716
-1.3609348778859633,1.7767234439548412,-0.7791494206366808,1.0291389545592071,-0.7139353899998716
-1.4978984156041497,1.6178072867995743,-0.8813697375171644,1.0338208202547048,-0.694874172835964
0.04928423779733404,1.8561815225324745,-0.7727320016396998,1.0338208202547048,-0.694874172835964
-0.45172227719179,1.8561815225324745,-0.5467471755317248,1.0291389545592071,-0.7139353899998716
-0.6284273487213644,1.8561815225324745,-0.4491107293633705,1.0291389545592071,-0.7139353899998716
-0.9709941063962142,1.6972653653772076,-0.6925142641774369,1.0291389545592071,-0.7139353899998716
-1.1242753599839772,1.1410588153337744,-0.7466039385805627,1.024457088863713,-0.742729925342751
-1.5370609336911332,0.9026845796008742,-0.9221661868551153,1.024457088863713,-0.7313833844525728
-1.1031149671466556,0.9026845796008742,-0.7745655499245515,1.024457088863713,-0.742729925342751
-1.552220618111901,-0.6070189133741593,-0.7974849034851981,1.024457088863713,-0.742729925342751
-1.2455001975569917,1.1410588153337744,-0.3519326702662291,1.024457088863713,-0.742729925342751
-1.4527351891006124,0.9821426581785077,0.2682650370848666,1.024457088863713,-0.742729925342751
-1.3807793258950931,1.8561815225324745,-0.4610287932149067,1.024457088863713,-0.742729925342751
-1.1900726013935596,1.8561815225324745,-0.671886845972855,1.024457088863713,-0.7514115640986103
-1.2945586207519766,1.8561815225324745,-0.7750239369957644,1.024457088863713,-0.7514115640986103
-1.2448685440394598,1.8561815225324745,-0.6407165251303757,1.024457088863713,-0.7514115640986103
-1.6072797497234395,1.8561815225324745,-0.52566137025593,1.024457088863713,-0.7514115640986103
-1.3967812150059034,1.8561815225324745,-0.5724168515196489,1.024457088863713,-0.7514115640986103
-0.6885923462662866,-2.1167224063491927,-1.1357745620403412,1.024457088863713,-0.7563995852520116
-0.25148811213414896,1.8561815225324745,-0.6943478124622886,1.0291389545592071,-0.7339837216547195
1.1831023017672573,1.6178072867995743,-1.1463174646782386,1.024457088863713,-0.7563995852520116
-1.5631166412893278,1.6972653653772076,-0.8598255451701566,1.019775223168219,-0.7786055217116565
-1.4105196790122245,1.8561815225324745,-0.6471339441273567,1.019775223168219,-0.779307611210878
-0.6721167170173272,1.538349208221941,-0.8286552243276774,1.019775223168219,-0.779307611210878
-1.4233106627422472,1.8561815225324745,-0.745228777366924,1.019775223168219,-0.779307611210878
-1.6133857337262487,1.538349208221941,-0.5412465306771697,1.019775223168219,-0.779307611210878
-0.6639052212894113,1.8561815225324745,-0.737436197156304,1.0150933574727214,-0.800020585303503
-1.0627944176108635,1.8561815225324745,-0.9460023145581877,1.019775223168219,-0.779307611210878
